Region,Year,Country,Vaccine,Target,Vaccinated,Vaccinations Needed,Coverage
Latin America & Caribbean,2016,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,88
Latin America & Caribbean,2016,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,68
Latin America & Caribbean,2016,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,87
Latin America & Caribbean,2016,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,88
Latin America & Caribbean,2015,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2015,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2015,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2015,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2015,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,91
Latin America & Caribbean,2015,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,84
Latin America & Caribbean,2015,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,86
Latin America & Caribbean,2015,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,91
Latin America & Caribbean,2014,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2014,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2014,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2014,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2014,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,93
Latin America & Caribbean,2014,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,99
Latin America & Caribbean,2014,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,96
Latin America & Caribbean,2014,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,93
Latin America & Caribbean,2013,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2013,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2013,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2013,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2013,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,96
Latin America & Caribbean,2013,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,87
Latin America & Caribbean,2013,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2013,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,96
Latin America & Caribbean,2012,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2012,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2012,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2012,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2012,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2012,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,90
Latin America & Caribbean,2012,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2012,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2011,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,89
Latin America & Caribbean,2011,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2011,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2010,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2010,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2010,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2010,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2010,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2010,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,92
Latin America & Caribbean,2010,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2010,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2009,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2009,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2009,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2009,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,94
Latin America & Caribbean,2009,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2009,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,94
Latin America & Caribbean,2009,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2009,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2008,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2008,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2008,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2008,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2008,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2008,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,83
Latin America & Caribbean,2008,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2008,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2007,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2007,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2007,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2007,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2007,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2007,Antigua and Barbuda,MCV2,1000.0,1000.0,0.0,78
Latin America & Caribbean,2007,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2007,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2006,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2005,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2005,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2004,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2004,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2004,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2004,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2004,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,97
Latin America & Caribbean,2004,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2004,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,97
Latin America & Caribbean,2003,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2003,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2003,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2003,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2003,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2003,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2003,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2002,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2002,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,98
Latin America & Caribbean,2002,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2002,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2002,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2002,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,93
Latin America & Caribbean,2002,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2001,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,2001,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2001,Antigua and Barbuda,Hepb3,1000.0,1000.0,0.0,96
Latin America & Caribbean,2001,Antigua and Barbuda,Hib3,1000.0,1000.0,0.0,97
Latin America & Caribbean,2001,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,97
Latin America & Caribbean,2001,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,2001,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,97
Latin America & Caribbean,2000,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,98
Latin America & Caribbean,2000,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,95
Latin America & Caribbean,2000,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,95
Latin America & Caribbean,2000,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,96
Latin America & Caribbean,2000,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,95
Latin America & Caribbean,1999,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1999,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1999,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1999,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1999,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1998,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1998,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1998,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1998,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1998,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1997,Antigua and Barbuda,DTP1,1000.0,1000.0,0.0,99
Latin America & Caribbean,1997,Antigua and Barbuda,DTP3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1997,Antigua and Barbuda,MCV1,1000.0,1000.0,0.0,93
Latin America & Caribbean,1997,Antigua and Barbuda,Pol3,1000.0,1000.0,0.0,99
Latin America & Caribbean,1997,Antigua and Barbuda,RCV1,1000.0,1000.0,0.0,93
Latin America & Caribbean,2018,Argentina,BCG,755000.0,702000.0,53000.0,93
Latin America & Caribbean,2018,Argentina,DTP1,747000.0,680000.0,67000.0,91
Latin America & Caribbean,2018,Argentina,DTP3,747000.0,643000.0,104000.0,86
Latin America & Caribbean,2018,Argentina,Hepb3,747000.0,643000.0,104000.0,86
Latin America & Caribbean,2018,Argentina,Hepbb,755000.0,619000.0,136000.0,82
Latin America & Caribbean,2018,Argentina,Hib3,747000.0,643000.0,104000.0,86
Latin America & Caribbean,2018,Argentina,IPV1,747000.0,673000.0,74000.0,90
Latin America & Caribbean,2018,Argentina,MCV1,747000.0,702000.0,45000.0,94
Latin America & Caribbean,2018,Argentina,MCV2,738000.0,657000.0,81000.0,89
Latin America & Caribbean,2018,Argentina,PCV3,747000.0,658000.0,89000.0,88
Latin America & Caribbean,2018,Argentina,Pol3,747000.0,628000.0,119000.0,84
Latin America & Caribbean,2018,Argentina,RCV1,747000.0,702000.0,45000.0,94
Latin America & Caribbean,2018,Argentina,Rotac,747000.0,598000.0,149000.0,80
Latin America & Caribbean,2018,Argentina,YFV,747000.0,52000.0,695000.0,7
Latin America & Caribbean,2017,Argentina,BCG,756000.0,718000.0,38000.0,95
Latin America & Caribbean,2017,Argentina,DTP1,748000.0,681000.0,67000.0,91
Latin America & Caribbean,2017,Argentina,DTP3,748000.0,643000.0,105000.0,86
Latin America & Caribbean,2017,Argentina,Hepb3,748000.0,643000.0,105000.0,86
Latin America & Caribbean,2017,Argentina,Hepbb,756000.0,605000.0,151000.0,80
Latin America & Caribbean,2017,Argentina,Hib3,748000.0,643000.0,105000.0,86
Latin America & Caribbean,2017,Argentina,IPV1,748000.0,681000.0,67000.0,91
Latin America & Caribbean,2017,Argentina,MCV1,748000.0,666000.0,82000.0,89
Latin America & Caribbean,2017,Argentina,MCV2,732000.0,652000.0,80000.0,89
Latin America & Caribbean,2017,Argentina,PCV3,748000.0,568000.0,180000.0,76
Latin America & Caribbean,2017,Argentina,Pol3,748000.0,628000.0,120000.0,84
Latin America & Caribbean,2017,Argentina,RCV1,748000.0,666000.0,82000.0,89
Latin America & Caribbean,2017,Argentina,Rotac,748000.0,583000.0,165000.0,78
Latin America & Caribbean,2017,Argentina,YFV,748000.0,45000.0,703000.0,6
Latin America & Caribbean,2016,Argentina,BCG,756000.0,696000.0,60000.0,92
Latin America & Caribbean,2016,Argentina,DTP1,748000.0,726000.0,22000.0,97
Latin America & Caribbean,2016,Argentina,DTP3,748000.0,688000.0,60000.0,92
Latin America & Caribbean,2016,Argentina,Hepb3,748000.0,688000.0,60000.0,92
Latin America & Caribbean,2016,Argentina,Hepbb,756000.0,612000.0,144000.0,81
Latin America & Caribbean,2016,Argentina,Hib3,748000.0,688000.0,60000.0,92
Latin America & Caribbean,2016,Argentina,IPV1,748000.0,419000.0,329000.0,56
Latin America & Caribbean,2016,Argentina,MCV1,748000.0,673000.0,75000.0,90
Latin America & Caribbean,2016,Argentina,MCV2,727000.0,640000.0,87000.0,88
Latin America & Caribbean,2016,Argentina,PCV3,748000.0,613000.0,135000.0,82
Latin America & Caribbean,2016,Argentina,Pol3,748000.0,651000.0,97000.0,87
Latin America & Caribbean,2016,Argentina,RCV1,748000.0,673000.0,75000.0,90
Latin America & Caribbean,2016,Argentina,Rotac,748000.0,561000.0,187000.0,75
Latin America & Caribbean,2016,Argentina,YFV,748000.0,45000.0,703000.0,6
Latin America & Caribbean,2015,Argentina,BCG,756000.0,726000.0,30000.0,96
Latin America & Caribbean,2015,Argentina,DTP1,747000.0,703000.0,44000.0,94
Latin America & Caribbean,2015,Argentina,DTP3,747000.0,703000.0,44000.0,94
Latin America & Caribbean,2015,Argentina,Hepb3,747000.0,703000.0,44000.0,94
Latin America & Caribbean,2015,Argentina,Hepbb,756000.0,635000.0,121000.0,84
Latin America & Caribbean,2015,Argentina,Hib3,747000.0,703000.0,44000.0,94
Latin America & Caribbean,2015,Argentina,MCV1,747000.0,665000.0,82000.0,89
Latin America & Caribbean,2015,Argentina,MCV2,723000.0,629000.0,94000.0,87
Latin America & Caribbean,2015,Argentina,PCV3,747000.0,613000.0,134000.0,82
Latin America & Caribbean,2015,Argentina,Pol3,747000.0,695000.0,52000.0,93
Latin America & Caribbean,2015,Argentina,RCV1,747000.0,665000.0,82000.0,89
Latin America & Caribbean,2015,Argentina,Rotac,747000.0,456000.0,291000.0,61
Latin America & Caribbean,2015,Argentina,YFV,747000.0,37000.0,710000.0,5
Latin America & Caribbean,2014,Argentina,BCG,755000.0,747000.0,8000.0,99
Latin America & Caribbean,2014,Argentina,DTP1,746000.0,731000.0,15000.0,98
Latin America & Caribbean,2014,Argentina,DTP3,746000.0,701000.0,45000.0,94
Latin America & Caribbean,2014,Argentina,Hepb3,746000.0,701000.0,45000.0,94
Latin America & Caribbean,2014,Argentina,Hepbb,755000.0,657000.0,98000.0,87
Latin America & Caribbean,2014,Argentina,Hib3,746000.0,701000.0,45000.0,94
Latin America & Caribbean,2014,Argentina,MCV1,746000.0,709000.0,37000.0,95
Latin America & Caribbean,2014,Argentina,MCV2,720000.0,691000.0,29000.0,96
Latin America & Caribbean,2014,Argentina,PCV3,746000.0,664000.0,82000.0,89
Latin America & Caribbean,2014,Argentina,Pol3,746000.0,686000.0,60000.0,92
Latin America & Caribbean,2014,Argentina,RCV1,746000.0,709000.0,37000.0,95
Latin America & Caribbean,2014,Argentina,YFV,746000.0,52000.0,694000.0,7
Latin America & Caribbean,2013,Argentina,BCG,753000.0,745000.0,8000.0,99
Latin America & Caribbean,2013,Argentina,DTP1,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,DTP3,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,Hepb3,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,Hepbb,753000.0,640000.0,113000.0,85
Latin America & Caribbean,2013,Argentina,Hib3,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,MCV1,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,MCV2,718000.0,596000.0,122000.0,83
Latin America & Caribbean,2013,Argentina,PCV3,744000.0,640000.0,104000.0,86
Latin America & Caribbean,2013,Argentina,Pol3,744000.0,669000.0,75000.0,90
Latin America & Caribbean,2013,Argentina,RCV1,744000.0,699000.0,45000.0,94
Latin America & Caribbean,2013,Argentina,YFV,744000.0,52000.0,692000.0,7
Latin America & Caribbean,2012,Argentina,BCG,750000.0,743000.0,7000.0,99
Latin America & Caribbean,2012,Argentina,DTP1,741000.0,696000.0,45000.0,94
Latin America & Caribbean,2012,Argentina,DTP3,741000.0,674000.0,67000.0,91
Latin America & Caribbean,2012,Argentina,Hepb3,741000.0,674000.0,67000.0,91
Latin America & Caribbean,2012,Argentina,Hepbb,750000.0,660000.0,90000.0,88
Latin America & Caribbean,2012,Argentina,Hib3,741000.0,674000.0,67000.0,91
Latin America & Caribbean,2012,Argentina,MCV1,741000.0,696000.0,45000.0,94
Latin America & Caribbean,2012,Argentina,MCV2,717000.0,638000.0,79000.0,89
Latin America & Caribbean,2012,Argentina,PCV3,741000.0,304000.0,437000.0,41
Latin America & Caribbean,2012,Argentina,Pol3,741000.0,667000.0,74000.0,90
Latin America & Caribbean,2012,Argentina,RCV1,741000.0,696000.0,45000.0,94
Latin America & Caribbean,2012,Argentina,YFV,741000.0,59000.0,682000.0,8
Latin America & Caribbean,2011,Argentina,BCG,747000.0,739000.0,8000.0,99
Latin America & Caribbean,2011,Argentina,DTP1,737000.0,693000.0,44000.0,94
Latin America & Caribbean,2011,Argentina,DTP3,737000.0,671000.0,66000.0,91
Latin America & Caribbean,2011,Argentina,Hepb3,737000.0,671000.0,66000.0,91
Latin America & Caribbean,2011,Argentina,Hepbb,747000.0,635000.0,112000.0,85
Latin America & Caribbean,2011,Argentina,Hib3,737000.0,671000.0,66000.0,91
Latin America & Caribbean,2011,Argentina,MCV1,737000.0,701000.0,36000.0,95
Latin America & Caribbean,2011,Argentina,MCV2,715000.0,651000.0,64000.0,91
Latin America & Caribbean,2011,Argentina,Pol3,737000.0,686000.0,51000.0,93
Latin America & Caribbean,2011,Argentina,RCV1,737000.0,701000.0,36000.0,95
Latin America & Caribbean,2011,Argentina,YFV,737000.0,88000.0,649000.0,12
Latin America & Caribbean,2010,Argentina,BCG,743000.0,736000.0,7000.0,99
Latin America & Caribbean,2010,Argentina,DTP1,734000.0,697000.0,37000.0,95
Latin America & Caribbean,2010,Argentina,DTP3,734000.0,690000.0,44000.0,94
Latin America & Caribbean,2010,Argentina,Hepb3,734000.0,690000.0,44000.0,94
Latin America & Caribbean,2010,Argentina,Hepbb,743000.0,587000.0,156000.0,79
Latin America & Caribbean,2010,Argentina,Hib3,734000.0,690000.0,44000.0,94
Latin America & Caribbean,2010,Argentina,MCV1,734000.0,697000.0,37000.0,95
Latin America & Caribbean,2010,Argentina,MCV2,713000.0,670000.0,43000.0,94
Latin America & Caribbean,2010,Argentina,Pol3,734000.0,697000.0,37000.0,95
Latin America & Caribbean,2010,Argentina,RCV1,734000.0,697000.0,37000.0,95
Latin America & Caribbean,2010,Argentina,YFV,734000.0,103000.0,631000.0,14
Latin America & Caribbean,2009,Argentina,BCG,740000.0,732000.0,8000.0,99
Latin America & Caribbean,2009,Argentina,DTP1,730000.0,686000.0,44000.0,94
Latin America & Caribbean,2009,Argentina,DTP3,730000.0,686000.0,44000.0,94
Latin America & Caribbean,2009,Argentina,Hepb3,730000.0,686000.0,44000.0,94
Latin America & Caribbean,2009,Argentina,Hepbb,740000.0,599000.0,141000.0,81
Latin America & Caribbean,2009,Argentina,Hib3,730000.0,686000.0,44000.0,94
Latin America & Caribbean,2009,Argentina,MCV1,730000.0,700000.0,30000.0,96
Latin America & Caribbean,2009,Argentina,MCV2,709000.0,681000.0,28000.0,96
Latin America & Caribbean,2009,Argentina,Pol3,730000.0,708000.0,22000.0,97
Latin America & Caribbean,2009,Argentina,RCV1,730000.0,700000.0,30000.0,96
Latin America & Caribbean,2009,Argentina,YFV,730000.0,58000.0,672000.0,8
Latin America & Caribbean,2008,Argentina,BCG,736000.0,729000.0,7000.0,99
Latin America & Caribbean,2008,Argentina,DTP1,726000.0,704000.0,22000.0,97
Latin America & Caribbean,2008,Argentina,DTP3,726000.0,675000.0,51000.0,93
Latin America & Caribbean,2008,Argentina,Hepb3,726000.0,653000.0,73000.0,90
Latin America & Caribbean,2008,Argentina,Hepbb,736000.0,582000.0,154000.0,79
Latin America & Caribbean,2008,Argentina,Hib3,726000.0,675000.0,51000.0,93
Latin America & Caribbean,2008,Argentina,MCV1,726000.0,697000.0,29000.0,96
Latin America & Caribbean,2008,Argentina,MCV2,704000.0,620000.0,84000.0,88
Latin America & Caribbean,2008,Argentina,Pol3,726000.0,682000.0,44000.0,94
Latin America & Caribbean,2008,Argentina,RCV1,726000.0,697000.0,29000.0,96
Latin America & Caribbean,2007,Argentina,BCG,733000.0,726000.0,7000.0,99
Latin America & Caribbean,2007,Argentina,DTP1,723000.0,679000.0,44000.0,94
Latin America & Caribbean,2007,Argentina,DTP3,723000.0,658000.0,65000.0,91
Latin America & Caribbean,2007,Argentina,Hepb3,723000.0,614000.0,109000.0,85
Latin America & Caribbean,2007,Argentina,Hepbb,733000.0,557000.0,176000.0,76
Latin America & Caribbean,2007,Argentina,Hib3,723000.0,658000.0,65000.0,91
Latin America & Caribbean,2007,Argentina,MCV1,723000.0,679000.0,44000.0,94
Latin America & Caribbean,2007,Argentina,MCV2,700000.0,588000.0,112000.0,84
Latin America & Caribbean,2007,Argentina,Pol3,723000.0,665000.0,58000.0,92
Latin America & Caribbean,2007,Argentina,RCV1,723000.0,679000.0,44000.0,94
Latin America & Caribbean,2006,Argentina,BCG,731000.0,723000.0,8000.0,99
Latin America & Caribbean,2006,Argentina,DTP1,720000.0,669000.0,51000.0,93
Latin America & Caribbean,2006,Argentina,DTP3,720000.0,655000.0,65000.0,91
Latin America & Caribbean,2006,Argentina,Hepb3,720000.0,605000.0,115000.0,84
Latin America & Caribbean,2006,Argentina,Hepbb,731000.0,526000.0,205000.0,72
Latin America & Caribbean,2006,Argentina,Hib3,720000.0,655000.0,65000.0,91
Latin America & Caribbean,2006,Argentina,MCV1,720000.0,698000.0,22000.0,97
Latin America & Caribbean,2006,Argentina,MCV2,697000.0,634000.0,63000.0,91
Latin America & Caribbean,2006,Argentina,Pol3,720000.0,662000.0,58000.0,92
Latin America & Caribbean,2006,Argentina,RCV1,720000.0,698000.0,22000.0,97
Latin America & Caribbean,2005,Argentina,BCG,729000.0,721000.0,8000.0,99
Latin America & Caribbean,2005,Argentina,DTP1,717000.0,710000.0,7000.0,99
Latin America & Caribbean,2005,Argentina,DTP3,717000.0,703000.0,14000.0,98
Latin America & Caribbean,2005,Argentina,Hepb3,717000.0,631000.0,86000.0,88
